Supplementary Data 2A. Differential gene expression in CD8A+ T cells at pre-treatment vs 4 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
HMGN4,0.010975083,-0.118557255,0.231,0.297,1
SNRPB2,0.011002628,-0.052191636,0.204,0.251,1
TC2N,0.011046162,-0.164173657,0.277,0.335,1
SNX3,0.011136401,-0.160204545,0.36,0.415,1
PDCD10,0.011144844,-0.153261454,0.194,0.256,1
ALYREF,0.011179713,-0.17789705,0.319,0.375,1
POLR2A,0.011219191,0.128624713,0.275,0.218,1
SNRPN,0.011254624,0.167982822,0.204,0.178,1
SDHAF2,0.011293351,0.124715485,0.272,0.257,1
SNX25,0.011442211,-0.042272876,0.042,0.068,1
MRPL38,0.011467416,-0.164966672,0.163,0.213,1
IFRD1,0.011619103,0.16797325,0.221,0.175,1
RTCB,0.011636566,0.01061056,0.109,0.13,1
ARL4A,0.011865299,0.182697171,0.173,0.118,1
SNHG15,0.011893997,0.189788287,0.251,0.214,1
TUT1,0.011901929,-0.1160052,0.033,0.062,1
TRIM22,0.011926685,-0.188148557,0.287,0.36,1
SDHC,0.011978393,-0.131501029,0.243,0.311,1
MICAL1,0.012015015,0.136307905,0.093,0.058,1
SMIM26,0.012114152,-0.161408273,0.277,0.337,1
TSPYL4,0.012280801,-0.012063573,0.057,0.08,1
FXYD5,0.012472841,-0.11575972,0.806,0.85,1
DDX17,0.012624877,-0.231824496,0.448,0.522,1
RPS2,0.012633753,0.087597877,0.987,0.997,1
DMTN,0.012635382,-0.107870843,0.033,0.057,1
CD58,0.012666242,0.00253394,0.168,0.193,1
MMS19,0.012709485,-0.103655281,0.052,0.084,1
PSMB10,0.012714333,-0.19204329,0.472,0.544,1
AKNA,0.012717869,0.140504841,0.454,0.427,1
CHD2,0.012856646,-0.177940114,0.277,0.346,1
BLZF1,0.012894169,-0.129917695,0.033,0.063,1
GALT,0.012905965,-0.164191785,0.122,0.172,1
ACADVL,0.012953833,-0.150356661,0.308,0.381,1
SNX13,0.012958305,0.1218155,0.067,0.048,1
SLC7A5,0.01308226,0.147931384,0.104,0.075,1
ANAPC10,0.013123476,0.069668989,0.077,0.051,1
RNPC3,0.013164446,-0.125097001,0.187,0.249,1
NAP1L4,0.013168048,-0.043390671,0.314,0.37,1
COMMD3,0.013173988,-0.171073886,0.166,0.206,1
OSTF1,0.013175,-0.182496515,0.477,0.504,1
PRPF39,0.013256035,-0.025523801,0.049,0.068,1
CHP1,0.013307458,0.135469806,0.104,0.067,1
ARIH1,0.013319965,0.196696485,0.293,0.238,1
CPNE1,0.013356527,-0.180607744,0.248,0.315,1
SLF2,0.013367702,-0.111232943,0.041,0.076,1
UQCR10,0.013464301,-0.16279346,0.493,0.559,1
MT1X,0.013491622,-0.178619598,0.163,0.208,1
RNF14,0.013544969,-0.148356743,0.064,0.103,1
VPS52,0.013653228,-0.089838622,0.036,0.067,1
ZSWIM6,0.013670862,0.122713748,0.08,0.047,1
POP5,0.013693876,-0.115646723,0.147,0.201,1
RPL14,0.013717639,-0.008104202,0.995,0.999,1
MEF2D,0.013894022,0.057215376,0.116,0.121,1
SRP19,0.013916568,0.137484051,0.218,0.205,1
RBM43,0.013935279,-0.148809849,0.064,0.094,1
TCTN3,0.013938441,-0.14878523,0.07,0.112,1
CYCS,0.014004748,0.104260727,0.355,0.343,1
NGDN,0.014132689,-0.070240251,0.16,0.21,1
CSTB,0.014149831,-0.220258467,0.448,0.515,1
GORASP2,0.01417164,-0.002391,0.187,0.217,1
TOMM20,0.014196912,-0.135111933,0.477,0.501,1
POLR2I,0.014366497,0.176808308,0.233,0.201,1
FYN,0.014639728,-0.184605478,0.586,0.643,1
RPS18,0.014654883,0.089224738,0.995,0.999,1
MCM3,0.014657732,-0.097677573,0.077,0.115,1
TMX2,0.014697538,0.143805697,0.142,0.095,1
SLC44A2,0.014727326,0.105354183,0.319,0.319,1
CCNC,0.014728495,-0.092615173,0.062,0.1,1
TBCA,0.014745186,-0.071718581,0.438,0.504,1
AC087239.1,0.014758333,0.134347586,0.14,0.093,1
PEX13,0.014788587,-0.071382261,0.028,0.055,1
SH2D1A,0.014821242,-0.134521474,0.221,0.282,1
SREK1IP1,0.014828755,-0.164302781,0.142,0.171,1
SEPTIN1,0.014980282,-0.165773336,0.516,0.577,1
ERP29,0.015014765,-0.083397458,0.599,0.666,1
KPNA6,0.015084147,-0.128416279,0.054,0.085,1
ARHGEF3,0.015125124,-0.181791478,0.267,0.341,1
MED4,0.015221232,-0.148600946,0.16,0.218,1
RRAGA,0.015366161,-0.11861031,0.094,0.143,1
N4BP2L2,0.015400336,-0.14068712,0.471,0.547,1
UBB,0.015528459,0.095101907,0.819,0.822,1
RAD50,0.015551886,-0.187205261,0.119,0.15,1
SIPA1,0.015560656,0.157250427,0.339,0.302,1
AGPAT4,0.015668254,0.149514061,0.121,0.091,1
SLC25A22,0.015673936,-0.13124285,0.072,0.1,1
SUPT16H,0.015688064,-0.198952384,0.171,0.225,1
PPP4R3B,0.015730813,-0.145228789,0.231,0.298,1
KLF9,0.015785623,0.171117395,0.204,0.174,1
WDR77,0.015849853,-0.121344739,0.068,0.109,1
C7orf50,0.015883797,-0.19360698,0.168,0.223,1
UCHL5,0.015899676,0.148052889,0.197,0.161,1
MRPS7,0.015962164,-0.148169985,0.173,0.231,1
IMP4,0.016055411,-0.144179074,0.181,0.217,1
MRPL27,0.016059898,0.143907763,0.106,0.069,1
HEMK1,0.016110029,-0.132172237,0.039,0.073,1
PCNX1,0.016199869,0.041652621,0.158,0.171,1
AFG3L2,0.016252716,-0.157253991,0.098,0.134,1
AIG1,0.016291389,0.141962039,0.052,0.032,1
C9orf16,0.016339186,0.18764802,0.632,0.594,1
FIBP,0.016345772,-0.141129934,0.148,0.204,1
NDUFV2,0.016435197,-0.163970058,0.305,0.36,1
EZR,0.016566565,-0.022773898,0.523,0.583,1
ATP6AP2,0.016616233,-0.191075193,0.254,0.32,1
OSBPL2,0.016619599,0.121773851,0.093,0.064,1
P3H1,0.016689912,-0.128173491,0.039,0.072,1
SOAT1,0.016708212,-0.147974295,0.059,0.098,1
ATP6V0E1,0.016762286,-0.159293001,0.503,0.566,1
RBM26,0.01683531,-0.189296677,0.098,0.137,1
GNPDA1,0.016935658,-0.135584586,0.07,0.105,1
LAMTOR3,0.016940429,-0.137134691,0.065,0.106,1
JMJD6,0.01699191,0.149986553,0.112,0.093,1
CLDND1,0.017027804,-0.181616431,0.282,0.339,1
UHRF1BP1L,0.017040715,0.018347813,0.072,0.088,1
RER1,0.017041325,-0.121468403,0.244,0.309,1
CCNL1,0.017109675,0.172187217,0.541,0.5,1
NEU1,0.017191182,0.14372572,0.132,0.112,1
KDSR,0.017279336,-0.117007937,0.05,0.069,1
IDI1,0.017321628,0.117953747,0.163,0.168,1
AC010642.2,0.017446032,-0.15925316,0.091,0.124,1
RAB1B,0.017476594,0.14643188,0.401,0.347,1
SFT2D2,0.017491043,0.137725145,0.132,0.107,1
WAC-AS1,0.017626876,-0.1732073,0.077,0.117,1
FKBP3,0.017686848,0.102114107,0.111,0.109,1
IL2RB,0.017702401,-0.194381017,0.246,0.306,1
RRP7A,0.017713224,-0.126411906,0.104,0.153,1
WDR5,0.017745507,-0.103822325,0.042,0.075,1
SDAD1,0.017837125,-0.19816592,0.2,0.249,1
MRPS33,0.017937589,-0.122079987,0.054,0.088,1
JPT1,0.017974824,-0.121474031,0.191,0.255,1
GUCD1,0.017998071,-0.006913762,0.046,0.059,1
LGR6,0.018087197,-0.020309635,0.098,0.088,1
FRYL,0.018123953,-0.006649879,0.155,0.185,1
SLBP,0.018142742,-0.172406686,0.205,0.258,1
CDC27,0.018171121,-0.151247693,0.091,0.127,1
CDR2,0.018289541,-0.00149508,0.081,0.1,1
RPS7,0.018366627,0.074086809,0.984,0.994,1
HOPX,0.018411731,-0.177077714,0.151,0.203,1
CCL4L2,0.018625459,-0.227739161,0.07,0.115,1
CNBD2,0.01871014,0.030921852,0.093,0.068,1
S100A10,0.018763646,-0.160058316,0.831,0.841,1
DYNLL2,0.018791961,0.167748489,0.2,0.166,1
KPNA2,0.0188387,0.127618393,0.093,0.058,1
HPCAL1,0.018858611,-0.136383818,0.116,0.144,1
PLAC8,0.019026421,-0.180532946,0.296,0.374,1
SH2B1,0.019063753,-0.032367073,0.088,0.119,1
KLHDC4,0.019067795,0.009481734,0.109,0.128,1
ADA2,0.019092791,-0.177769086,0.101,0.142,1
SMYD4,0.019128269,0.11180316,0.067,0.053,1
MMP24OS,0.01939627,-0.053052318,0.34,0.4,1
SNAP23,0.01954842,-0.154551743,0.134,0.189,1
PSMB9,0.019573956,-0.16242264,0.707,0.762,1
CASP8AP2,0.019641176,-0.128467405,0.098,0.142,1
MANBA,0.019857218,-0.102144482,0.062,0.095,1
CKAP5,0.019879729,0.025087566,0.09,0.111,1
DDX50,0.019899238,-0.137120563,0.106,0.153,1
RXRB,0.019908141,-0.081911182,0.091,0.129,1
SNRNP40,0.020054117,0.00781287,0.143,0.163,1
CD226,0.020058289,0.043486286,0.21,0.233,1
FAM193B,0.020059162,-0.10451341,0.059,0.091,1
RELB,0.020123165,0.106052209,0.099,0.062,1
TMEM102,0.020153622,-0.101621682,0.033,0.064,1
TTC32,0.02015662,-0.127561015,0.072,0.105,1
USP15,0.020169778,0.176038606,0.386,0.353,1
RAB3GAP1,0.020176272,-0.007076297,0.041,0.055,1
RNF146,0.020399573,-0.126314826,0.044,0.075,1
FLOT2,0.020415377,-0.159579808,0.264,0.333,1
ANXA5,0.020416157,-0.159930781,0.275,0.305,1
ACBD6,0.020678114,-0.135910548,0.14,0.194,1
ENO2,0.020743359,-0.14198583,0.081,0.124,1
PNISR,0.020768238,-0.066846408,0.49,0.553,1
ZNF654,0.020929923,0.168049512,0.078,0.056,1
PIP4K2A,0.021039716,0.115359944,0.508,0.503,1
BFAR,0.021092151,-0.075010057,0.14,0.183,1
LAMP1,0.021397201,0.021981913,0.49,0.518,1
FRG1,0.021528727,-0.128900336,0.135,0.185,1
IFNAR2,0.021556538,-0.113767768,0.104,0.148,1
KRTCAP2,0.021559984,-0.157620669,0.63,0.684,1
NUDCD3,0.021569968,0.048882767,0.094,0.103,1
CRTAM,0.021604657,-0.117601373,0.041,0.066,1
GCC2,0.021623898,-0.021526952,0.306,0.349,1
TUBA1B,0.021908336,0.138907146,0.549,0.495,1
RPL23,0.02193188,-0.0752628,0.741,0.776,1
TTF1,0.021996499,-0.024257175,0.057,0.077,1
PTPRCAP,0.022013418,-0.132189593,0.207,0.264,1
GK5,0.022014583,0.105096379,0.184,0.177,1
LEPROTL1,0.022376453,-0.1895466,0.322,0.358,1
RNF38,0.022480039,-0.171265739,0.104,0.15,1
TMED10,0.022491653,-0.13933743,0.399,0.471,1
CEBPB,0.022565754,-0.157247002,0.225,0.275,1
RPL34,0.02265117,0.000917327,0.995,1,1
NUMB,0.022957281,-0.134262866,0.08,0.109,1
PDE4B,0.022959703,-0.098276444,0.101,0.117,1
TMEM87B,0.022961885,-0.185131036,0.073,0.107,1
COA5,0.022978455,-0.158634073,0.088,0.125,1
TMEM115,0.023003808,-0.137207472,0.057,0.091,1
OCIAD1,0.02301546,-0.181902613,0.292,0.353,1
WBP11,0.023017444,-0.092253601,0.176,0.182,1
LCP1,0.023055625,0.122465951,0.801,0.801,1
ODF2,0.023154261,-0.082209088,0.096,0.101,1
ESD,0.023183915,-0.125360024,0.122,0.154,1
SAP18,0.02322034,-0.134169373,0.554,0.622,1
UXS1,0.023287224,-0.127375048,0.05,0.078,1
RUBCN,0.023351055,0.119653668,0.077,0.057,1
RIPOR2,0.023407474,-0.146382892,0.55,0.601,1
PDE4DIP,0.023459666,-0.139319622,0.049,0.075,1
UCKL1,0.023484353,-0.138850338,0.14,0.165,1
BBS2,0.023494105,-0.098279937,0.036,0.067,1
METRNL,0.023736485,0.150569897,0.156,0.115,1
CPEB2,0.02382915,0.129303845,0.062,0.035,1
HYOU1,0.023834959,0.183868149,0.142,0.101,1
AIFM1,0.023989111,-0.11141032,0.036,0.067,1
KIF2A,0.024073973,-0.176285145,0.466,0.536,1
NAF1,0.024113327,-0.091110809,0.041,0.057,1
RPLP0,0.024141009,0.157742083,0.98,0.985,1
AQP3,0.024144529,-0.143182408,0.101,0.124,1
IL16,0.024199557,-0.175069743,0.314,0.372,1
PCM1,0.024200841,-0.176817613,0.306,0.359,1
SARAF,0.024294297,-0.114467045,0.762,0.808,1
REST,0.024388033,0.072357579,0.35,0.302,1
LSP1,0.024546202,-0.139350825,0.849,0.879,1
NOP58,0.024562759,-0.158003157,0.228,0.272,1
TLN1,0.024582675,0.142526456,0.643,0.591,1
RIPK1,0.024600241,-0.106556478,0.072,0.112,1
IL10RA,0.024657706,-0.169568466,0.518,0.575,1
NT5C3B,0.024785269,-0.102161215,0.093,0.114,1
LINC00623,0.024953014,-0.163600143,0.091,0.124,1
UGCG,0.025014851,0.073945026,0.091,0.101,1
POLG,0.02513504,0.083210622,0.127,0.091,1
TMEM109,0.025136018,-0.055896358,0.308,0.36,1
SNRPD2,0.025193768,-0.097269399,0.741,0.768,1
LIG1,0.025319591,-0.042778277,0.057,0.079,1
GNAI2,0.025372026,0.076909377,0.798,0.8,1
SLC25A29,0.025387408,-0.05354185,0.077,0.109,1
C18orf21,0.025415469,-0.067276556,0.042,0.069,1
PLOD1,0.02541849,-0.107411031,0.06,0.101,1
MSH3,0.02547199,-0.072335418,0.055,0.063,1
RAP2C,0.025521108,-0.138958696,0.08,0.108,1
PLAAT3,0.025576218,-0.190685788,0.145,0.201,1
SERTAD2,0.025705544,0.119530723,0.094,0.06,1
LYAR,0.025706503,-0.151508887,0.428,0.492,1
DNMT1,0.025845784,-0.071354413,0.225,0.223,1
YPEL5,0.025857719,0.162391852,0.339,0.298,1
USP24,0.025890593,0.146865941,0.184,0.145,1
TMEM170A,0.02593637,0.072174062,0.186,0.145,1
CYTH2,0.025966133,0.008588625,0.08,0.095,1
ANKRD12,0.026017142,-0.152992521,0.472,0.537,1
MGAT2,0.026102747,-0.136787561,0.067,0.1,1
ZYX,0.026128735,-0.111254148,0.459,0.533,1
NFAT5,0.026144919,0.1741977,0.155,0.115,1
ZFAND2A,0.026162122,0.170405328,0.194,0.159,1
TBC1D9B,0.026312676,-0.078990575,0.083,0.122,1
LYSMD2,0.026346003,-0.14400761,0.13,0.182,1
IARS2,0.026425581,0.043952844,0.134,0.149,1
CEBPZ,0.026448473,-0.153031822,0.158,0.212,1
GRAMD1A,0.026448559,-0.101279512,0.151,0.165,1
ASPSCR1,0.026657809,0.082325798,0.088,0.092,1
SNHG10,0.026677619,-0.091520596,0.041,0.069,1
PEA15,0.026851799,0.114200965,0.103,0.068,1
LINC00944,0.026860933,0.066071056,0.094,0.096,1
SELENOT,0.026933531,-0.168271846,0.327,0.401,1
OSTC,0.027056607,-0.131648697,0.272,0.331,1
CRCP,0.027076869,-0.128010536,0.098,0.121,1
ARCN1,0.02709386,-0.011492539,0.192,0.172,1
PPP1R9B,0.027106081,0.042613962,0.046,0.059,1
CCDC88C,0.027130891,0.150009726,0.459,0.431,1
GBF1,0.027199592,-0.12285631,0.06,0.091,1
FAM91A1,0.027353728,-0.003435954,0.055,0.075,1
NEMF,0.02763895,-0.039345016,0.182,0.225,1
USP8,0.02766037,-0.113633165,0.121,0.166,1
UTP18,0.027663913,-0.10462416,0.077,0.116,1
AKAP8L,0.027737793,-0.192000653,0.178,0.23,1
BUD23,0.027756301,0.089692555,0.189,0.182,1
SERINC1,0.027770531,-0.138755759,0.298,0.366,1
FMC1,0.02786802,-0.155042092,0.081,0.114,1
NSUN6,0.027910846,-0.059476122,0.054,0.081,1
MTG1,0.028067095,-0.145682578,0.121,0.171,1
NEDD9,0.028107542,-0.133832143,0.086,0.131,1
UBE2N,0.028124832,-0.160733367,0.218,0.278,1
RESF1,0.02813682,0.002887157,0.533,0.588,1
ARHGAP15,0.028138729,-0.16417697,0.311,0.337,1
PSMA4,0.028145494,-0.172102001,0.174,0.223,1
AC119396.1,0.028158108,-0.142495839,0.117,0.145,1
PRRC2C,0.028286574,-0.143252047,0.495,0.568,1
NELFCD,0.028495458,-0.160854732,0.147,0.201,1
HEIH,0.028508106,-0.136981392,0.072,0.105,1
NOTCH2NLC,0.028561169,-0.146250988,0.135,0.179,1
PHF23,0.028624046,-0.116769118,0.041,0.066,1
SNRK,0.028693929,-0.157173641,0.2,0.261,1
TIMM29,0.028725381,-0.109436535,0.039,0.07,1
WDR70,0.028867345,-0.141828991,0.057,0.092,1
SBDS,0.029030047,0.173956105,0.44,0.383,1
CCDC115,0.029218688,-0.121165979,0.168,0.196,1
ANXA1,0.029224909,-0.119899854,0.819,0.835,1
TEP1,0.029251416,0.070986868,0.052,0.036,1
SRSF1,0.029287168,-0.170646926,0.251,0.315,1
EP300,0.029297232,0.047296349,0.103,0.111,1
SEC11A,0.029334038,-0.151690399,0.292,0.359,1
DOCK8,0.029348134,-0.170159373,0.231,0.29,1
COX8A,0.029381474,0.128216433,0.591,0.55,1
PARP10,0.02943756,0.155133576,0.265,0.212,1
KDM2A,0.02967409,0.143692493,0.293,0.243,1
PREP,0.029718179,-0.061478319,0.101,0.106,1
SMIM12,0.029762069,-0.134501928,0.117,0.167,1
KCTD18,0.029917341,-0.120821867,0.062,0.093,1
HEXIM1,0.030016695,0.134083495,0.119,0.083,1
ERCC5,0.030091515,-0.041686841,0.236,0.283,1
MUTYH,0.030134279,-0.072355265,0.064,0.094,1
CRIPT,0.03017041,-0.114280038,0.057,0.092,1
TYMP,0.030301467,0.087896985,0.103,0.07,1
PTTG1IP,0.030403489,-0.151746813,0.094,0.138,1
ATXN2L,0.0304597,-0.173992387,0.252,0.308,1
DTX3,0.030483924,-0.04706272,0.111,0.108,1
CDK8,0.03050688,0.01818157,0.06,0.042,1
IPCEF1,0.030653186,-0.129286431,0.077,0.114,1
GPR171,0.030726307,-0.025169801,0.055,0.047,1
SLC35B3,0.030730863,-0.091975844,0.034,0.063,1
DDX39A,0.030743623,0.171770161,0.357,0.319,1
CASP8,0.030744751,-0.115047975,0.339,0.407,1
IKBKG,0.030759604,-0.188634837,0.156,0.21,1
TOMM22,0.03085301,-0.173902658,0.282,0.332,1
UBQLN2,0.030870621,-0.010864673,0.132,0.153,1
CARD8-AS1,0.030889533,-0.005212257,0.072,0.089,1
RSBN1L,0.030898519,0.183750396,0.305,0.276,1
LAG3,0.03090433,0.149015388,0.218,0.172,1
TMEM134,0.030943883,-0.150555535,0.14,0.187,1
ARL6IP6,0.030965912,-0.152556284,0.124,0.172,1
HNRNPF,0.031020286,-0.168026461,0.482,0.541,1
PRMT2,0.03107721,-0.135450067,0.713,0.718,1
RPRD1B,0.031169299,-0.091328875,0.033,0.062,1
IFNGR1,0.031265763,-0.159255123,0.103,0.15,1
RPAIN,0.031370027,-0.109367902,0.194,0.209,1
STMN3,0.0315141,-0.157275095,0.208,0.259,1
SLC15A4,0.031669699,-0.171494679,0.173,0.233,1
ZNF302,0.031744023,-0.124651325,0.073,0.096,1
RCC2,0.031745543,-0.132518959,0.057,0.094,1
ARHGAP1,0.031783695,-0.150497555,0.119,0.169,1
MRNIP,0.031810504,-0.097372749,0.034,0.062,1
IPO5,0.031917993,-0.120807863,0.077,0.117,1
KPNB1,0.03208422,0.122344941,0.389,0.371,1
PFDN5,0.032131471,0.042628823,0.941,0.963,1
LINC01871,0.032147744,-0.158553196,0.16,0.201,1
MFN1,0.032149711,-0.089488622,0.029,0.051,1
HNRNPR,0.032150995,-0.156850601,0.347,0.414,1
PLEK,0.032242791,-0.201650902,0.643,0.68,1
INTS12,0.032438481,-0.076158981,0.059,0.09,1
FAM98A,0.032715736,0.08805145,0.077,0.047,1
HIST1H2AC,0.032819699,0.114121648,0.09,0.057,1
ATP6AP1,0.032842046,-0.09787925,0.204,0.256,1
ATAD2B,0.032856282,-0.138979327,0.094,0.14,1
KLF13,0.032964224,-0.183172365,0.485,0.552,1
ZHX2,0.033004914,-0.110674722,0.037,0.056,1
EMSY,0.033063342,0.116360397,0.091,0.072,1
DCAF15,0.03308032,-0.16318726,0.145,0.194,1
LDLRAP1,0.033141227,-0.080353641,0.13,0.173,1
RNF167,0.033199434,-0.123359553,0.383,0.452,1
SETD1B,0.033206038,0.132945595,0.07,0.058,1
PSMA2,0.03325544,-0.148833867,0.285,0.342,1
GPALPP1,0.033294053,-0.07711515,0.041,0.07,1
ACTG1,0.033327745,0.012976803,0.946,0.964,1
COPE,0.033342419,-0.124307489,0.476,0.543,1
SDF2L1,0.033342809,0.160876845,0.288,0.248,1
SH3GLB2,0.033356213,-0.145578786,0.164,0.193,1
NDUFB4,0.033388476,-0.150341811,0.379,0.438,1
MINCR,0.03347723,-0.10134037,0.034,0.053,1
ARID2,0.033518679,-0.137752748,0.073,0.102,1
NDUFS3,0.03355377,-0.111092568,0.151,0.203,1
TSPAN14,0.033556006,-0.190289998,0.239,0.306,1
MYO9B,0.033628946,0.127927577,0.235,0.217,1
ZDHHC3,0.033726004,0.071524224,0.119,0.122,1
ASCL2,0.033734516,0.142515036,0.246,0.215,1
PYHIN1,0.033960431,0.037455481,0.379,0.424,1
FRMD4B,0.034071304,0.066072862,0.052,0.029,1
SNUPN,0.034096871,-0.124335292,0.044,0.075,1
DCP1B,0.034180947,-0.109092889,0.062,0.088,1
PNPLA6,0.034242086,0.068267087,0.099,0.07,1
WASHC3,0.034274259,-0.122082662,0.147,0.196,1
TGFB1,0.034285845,0.10660287,0.832,0.823,1
ZNF141,0.03452391,-0.059970769,0.047,0.077,1
SMURF1,0.034525065,0.063948148,0.062,0.037,1
COG1,0.034613562,-0.139384645,0.06,0.089,1
GLRX,0.034636643,-0.187067066,0.236,0.289,1
AKAP11,0.034643884,-0.105811369,0.054,0.088,1
TTC27,0.034701897,-0.099213666,0.026,0.05,1
C12orf65,0.034722105,-0.120673406,0.081,0.119,1
FEZ2,0.034870215,-0.083595217,0.068,0.101,1
GADD45GIP1,0.034952501,-0.130959282,0.277,0.335,1
GXYLT1,0.034971256,-0.061650791,0.046,0.07,1
GPRIN3,0.035023702,-0.118050213,0.103,0.146,1
NSG1,0.035253445,-0.090707018,0.091,0.128,1
BTN3A3,0.035271226,-0.150506344,0.161,0.217,1
FAM172A,0.035299843,-0.118727287,0.148,0.167,1
HELB,0.035554288,0.011436441,0.077,0.093,1
FAM107B,0.035635013,-0.171069442,0.513,0.557,1
NARS,0.035653576,-0.129036289,0.086,0.115,1
NOL7,0.035693052,-0.14953706,0.303,0.358,1
GNPTAB,0.035739792,0.118909877,0.283,0.271,1
SNX5,0.035754303,-0.183232583,0.228,0.278,1
GLOD4,0.036027625,-0.159159069,0.171,0.216,1
GCDH,0.036032356,-0.089043865,0.065,0.1,1
SLC27A3,0.036074968,-0.140062422,0.077,0.119,1
CLUH,0.036075225,0.114217437,0.085,0.055,1
BTAF1,0.036147852,0.103465531,0.151,0.112,1
ZNF83,0.03642524,-0.08990183,0.083,0.119,1
DUS1L,0.036495967,0.006967588,0.298,0.328,1
MIDN,0.036674,0.137458521,0.27,0.228,1
TTC7A,0.036707241,0.113419615,0.062,0.042,1
PIAS2,0.036857331,-0.114894419,0.033,0.062,1
HDDC3,0.03692717,-0.09149082,0.06,0.094,1
KIF22,0.037054583,-0.101252036,0.156,0.205,1
HIST1H3D,0.037193839,0.150789289,0.093,0.062,1
ZNF44,0.037225161,-0.094590605,0.029,0.056,1
ATP6V0D1,0.037272876,-0.163916712,0.138,0.19,1
RAB11FIP2,0.037299516,-0.149934421,0.078,0.109,1
EIF2B1,0.037423499,-0.111414681,0.121,0.166,1
REEP4,0.037460174,-0.123908368,0.072,0.101,1
TAF1B,0.037530488,0.058092263,0.077,0.078,1
FNBP1,0.038087381,0.028598565,0.41,0.449,1
DHRS1,0.038105222,-0.095877868,0.046,0.076,1
TMF1,0.038196989,0.106914949,0.228,0.22,1
RALGDS,0.038296777,-0.150400654,0.244,0.309,1
DCAKD,0.038512731,0.105987228,0.052,0.029,1
PPIL3,0.038571396,-0.102134422,0.034,0.061,1
AC004865.2,0.038636251,-0.167078235,0.125,0.168,1
BRD1,0.038644723,0.109260446,0.057,0.04,1
CLIC3,0.038648206,-0.050056908,0.184,0.229,1
CFAP298,0.038806493,-0.122543875,0.143,0.166,1
SMAD2,0.038815139,-0.114921921,0.151,0.202,1
ACTR6,0.038961658,-0.04995457,0.106,0.109,1
ATP5MPL,0.039042607,-0.0940001,0.363,0.427,1
ZC3H6,0.039265719,-0.09378113,0.085,0.12,1
YARS,0.039407581,0.01314268,0.182,0.216,1
COPS7A,0.039460457,-0.067786895,0.081,0.115,1
TRMT11,0.039580722,-0.089649804,0.031,0.057,1
TRAFD1,0.039596738,-0.028754431,0.083,0.11,1
CPEB4,0.039896965,0.004556644,0.037,0.051,1
RRAGC,0.040058348,-0.131164805,0.077,0.114,1
LRRC58,0.040165417,0.118859579,0.103,0.071,1
PLPP5,0.040217613,-0.136385193,0.057,0.091,1
PSMA3,0.040219177,-0.125969402,0.204,0.238,1
VMP1,0.040351179,-0.098397177,0.124,0.138,1
UVRAG,0.040377244,-0.097696997,0.138,0.185,1
GSDMD,0.040425649,-0.095774127,0.275,0.332,1
MICOS10,0.040434652,-0.112951756,0.365,0.425,1
HSPB11,0.040513661,-0.075893467,0.182,0.232,1
UBLCP1,0.040515751,-0.116930711,0.14,0.186,1
RPP30,0.040688952,-0.116093621,0.091,0.12,1
CAMK1D,0.040779493,0.129902534,0.116,0.098,1
PRPF38B,0.040807177,-0.073931377,0.355,0.416,1
CFAP20,0.040863208,0.140882133,0.132,0.104,1
CEP104,0.041185921,-0.127633851,0.064,0.1,1
CBX5,0.041249185,-0.024363851,0.072,0.1,1
PYROXD1,0.041264589,-0.153361049,0.091,0.131,1
CHCHD10,0.041280702,-0.14489381,0.251,0.283,1
ACBD5,0.041383586,0.135044906,0.111,0.101,1
INO80B,0.041520614,-0.109438479,0.059,0.086,1
ZNHIT3,0.04161009,-0.105847631,0.14,0.164,1
PLP2,0.041652602,-0.149041294,0.182,0.218,1
HBP1,0.041676424,-0.099320618,0.132,0.179,1
EEF1B2,0.041909428,0.05391182,0.936,0.958,1
RBBP4,0.041914741,-0.132500657,0.298,0.363,1
TWF1,0.042064203,0.094607506,0.166,0.167,1
HSH2D,0.042094671,0.13885453,0.101,0.081,1
RPS6,0.042190647,0.064479606,0.987,0.997,1
TOPBP1,0.042209271,-0.051133239,0.07,0.096,1
NIT1,0.042352487,-0.124252262,0.073,0.092,1
SESN2,0.04237778,0.094566895,0.114,0.081,1
RNASEH2C,0.042399723,-0.142544404,0.158,0.208,1
NUCB2,0.042570431,-0.160079281,0.282,0.337,1
GON7,0.04276096,-0.101246654,0.059,0.079,1
PIK3R1,0.042781936,-0.12119298,0.415,0.439,1
EIF4A3,0.042837986,0.151095359,0.156,0.119,1
VPS11,0.04300345,-0.078465582,0.052,0.081,1
CSGALNACT2,0.043199063,0.109076437,0.137,0.126,1
KCNA3,0.043211764,-0.080581111,0.218,0.224,1
RPLP2,0.043263837,-0.017251452,0.99,0.99,1
LONP1,0.04332514,-0.094829819,0.039,0.068,1
COMMD7,0.043326245,0.138617949,0.319,0.266,1
HEATR5B,0.043433914,-0.118585223,0.046,0.076,1
UBL7-AS1,0.043449194,-0.103005404,0.052,0.083,1
GZMA,0.043658475,-0.14789873,0.821,0.868,1
EXOSC9,0.043703362,-0.125417072,0.086,0.116,1
TMEM126A,0.043734094,0.140670425,0.122,0.099,1
THAP11,0.043800983,-0.1509363,0.192,0.241,1
RSRC1,0.044041836,-0.144420848,0.119,0.164,1
CD48,0.044147846,-0.037618937,0.638,0.692,1
GBP3,0.044158908,-0.137465877,0.072,0.103,1
