Supplementary Data 2D. Differential gene expression in CD8A+ T cells at 12  vs 24 weeks,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
RBX1,3.61013125525457e-36,-0.203765327,0.174,0.337,6.0653815219532e-32
MMP24OS,3.7322914740953e-36,0.074544895,0.316,0.414,6.27062290562752e-32
CSNK1A1,3.75821481343083e-36,-0.119723384,0.218,0.365,6.31417670804513e-32
RELA,3.75972051805836e-36,-0.197925895,0.138,0.276,6.31670644238984e-32
ATP5PB,3.76185811530253e-36,-0.137179722,0.325,0.505,6.32029781951977e-32
GLRX5,3.83993731844304e-36,-0.049332807,0.15,0.245,6.45147868871616e-32
CDK17,3.99281583362985e-36,0.104501117,0.241,0.314,6.70832988208151e-32
SHARPIN,4.14040209824488e-36,0.058186835,0.158,0.224,6.95628956526122e-32
OSTF1,4.17423254785825e-36,-0.194508193,0.337,0.536,7.01312810365664e-32
COPS6,4.20799397630589e-36,-0.036286185,0.176,0.276,7.06985067959153e-32
UBE2R2,4.51326087372923e-36,-0.318864404,0.114,0.283,7.58272959395248e-32
ATP1B3,4.52364581895263e-36,0.041684129,0.14,0.204,7.60017734042231e-32
NOL7,4.55441551464046e-36,-0.049985657,0.222,0.344,7.65187350614744e-32
SUN2,5.18357408963024e-36,-0.556286316,0.552,0.824,8.70892282798776e-32
ABHD14B,5.40010362525872e-36,0.058605416,0.304,0.411,9.07271410079718e-32
ISG20,5.44005076116213e-36,0.005555233,0.279,0.382,9.13982928382849e-32
EIF5A,6.5727847900641e-36,-0.239981321,0.41,0.632,1.10429357257867e-31
GNB2,6.63131519884633e-36,-0.257135528,0.372,0.602,1.11412726655817e-31
TNIP1,6.74866482912108e-36,-0.039333498,0.21,0.327,1.13384317794063e-31
NDUFC2,7.54870802172952e-36,-0.076873243,0.286,0.44,1.26825843473078e-31
IRF9,7.56369119288908e-36,-0.376321157,0.155,0.353,1.27077575731729e-31
NDUFB8,8.21219924707386e-36,-0.02193631,0.381,0.533,1.37973159550088e-31
HERPUD2,8.506100372487e-36,-0.395192061,0.197,0.424,1.42910992358154e-31
BCAP31,8.59729143516767e-36,0.04524869,0.391,0.52,1.44443093402252e-31
COX6C,8.84832066978695e-36,-0.006483871,0.528,0.688,1.48660635573091e-31
HSPB11,9.32406351427022e-36,-0.344260597,0.104,0.278,1.56653591103254e-31
RHBDD2,9.5738796969439e-36,0.029163261,0.134,0.196,1.60850752788354e-31
MTCH1,1.04087675918725e-35,-0.182211241,0.21,0.372,1.74877704311051e-31
OS9,1.06889042675209e-35,-0.155675502,0.179,0.323,1.79584280598619e-31
LYAR,1.18126120295359e-35,-0.262371904,0.282,0.467,1.98463694708233e-31
UQCRC1,1.18849621599932e-35,-0.085456742,0.197,0.32,1.99679249250045e-31
SH3BGRL,1.27140750197003e-35,-0.187199525,0.292,0.475,2.13609174405985e-31
HNRNPH3,1.30072340977496e-35,-0.080654207,0.21,0.341,2.1853454007629e-31
FYTTD1,1.32033591362719e-35,-0.049384269,0.136,0.233,2.21829636848504e-31
AKAP13,1.4315311716811e-35,0.088771877,0.349,0.457,2.40511552154141e-31
KRT10,1.45361511848281e-35,-0.109834427,0.367,0.544,2.44221876056297e-31
PSMF1,1.50311363211375e-35,-0.082307073,0.218,0.343,2.5253812133143e-31
ZNF428,1.57626936286122e-35,0.087176224,0.269,0.348,2.64829015654313e-31
UFD1,1.64682255130411e-35,-0.075900742,0.152,0.256,2.76682656844604e-31
VAPA,1.70294603760843e-35,-0.168889351,0.215,0.363,2.86111963778592e-31
ECH1,1.74988977727215e-35,-0.091993254,0.248,0.387,2.93998981479494e-31
PTPRA,1.81157747944906e-35,0.133411075,0.25,0.317,3.04363132322236e-31
UBE2L3,1.86604721504828e-35,-0.150345665,0.219,0.377,3.13514592600262e-31
CAPNS1,1.87928381466972e-35,-0.373879976,0.302,0.562,3.15738473702659e-31
RAB5IF,1.89397956436507e-35,-0.157221676,0.203,0.356,3.18207506608976e-31
LSM14A,1.97639457069817e-35,-0.117954827,0.294,0.467,3.32054051823e-31
PRDX1,1.97785348831416e-35,-0.305047324,0.18,0.37,3.32299164571662e-31
CLPP,2.06016489595712e-35,0.064319044,0.161,0.218,3.46128304169755e-31
ZFAND5,2.15219429398363e-35,-0.139205247,0.114,0.226,3.6159016333219e-31
UQCRB,2.23951477863384e-35,0.324022017,0.656,0.712,3.76260877958271e-31
NDUFB11,2.28182333126779e-35,0.021512684,0.495,0.644,3.83369137886301e-31
NEDD8,2.48935897927546e-35,0.017441726,0.376,0.504,4.18237202108071e-31
SHISA5,2.73467508746542e-35,-0.168311371,0.351,0.552,4.59452761445065e-31
EIF6,2.7520474677895e-35,-0.044471014,0.141,0.228,4.62371495063314e-31
C1QBP,3.08011006272889e-35,-0.008990475,0.22,0.316,5.17489291639081e-31
CDC34,3.14223670452013e-35,-0.077586916,0.1,0.186,5.27927188726428e-31
GPBP1,3.26995437590553e-35,-0.235526687,0.188,0.356,5.49385034695889e-31
RAD23A,3.31051346409462e-35,-0.096146588,0.289,0.449,5.56199367102537e-31
PRDX6,3.34648550979616e-35,-0.117763818,0.21,0.342,5.62243030500852e-31
SHKBP1,3.39485702530319e-35,-0.169818835,0.177,0.327,5.7036992882119e-31
CSNK2A2,3.42069774523236e-35,-0.256890908,0.041,0.153,5.74711428176488e-31
NDUFA10,3.4511414930705e-35,0.030707976,0.158,0.237,5.79826282250774e-31
YPEL5,3.46445369599217e-35,-0.002731625,0.22,0.322,5.82062865463645e-31
RNF167,3.53782941853676e-35,-0.02613693,0.309,0.445,5.94390720608361e-31
RNF181,3.57065487627174e-35,0.049413752,0.183,0.259,5.99905725762414e-31
THAP11,3.59941491690246e-35,-0.139082877,0.134,0.253,6.04737700188783e-31
CYCS,3.64849691559052e-35,0.190053812,0.28,0.317,6.12983966788363e-31
SEM1,3.94678931529147e-35,-0.217687894,0.228,0.419,6.63100072862119e-31
CELF2,4.16342803642676e-35,0.088434416,0.322,0.421,6.99497544400061e-31
SELENOK,4.23628106001369e-35,-0.099675996,0.293,0.453,7.117375808929e-31
UBXN4,4.3229143252524e-35,-0.059977966,0.303,0.444,7.26292835785656e-31
POLR2K,4.54002415171747e-35,-0.282876782,0.096,0.243,7.62769457730051e-31
ARF6,4.80735729852725e-35,-0.068351263,0.399,0.56,8.07684099725564e-31
SYTL3,4.82705188113128e-35,-0.022014146,0.268,0.403,8.10992986548866e-31
HMOX2,4.88631335318115e-35,-0.165717002,0.181,0.325,8.20949506467965e-31
SIPA1,4.985850209695e-35,-0.362793145,0.178,0.381,8.37672693730858e-31
CEBPB,5.19604646486036e-35,-0.102925451,0.154,0.271,8.72987766561189e-31
TMBIM1,5.34171606154005e-35,-0.144926388,0.199,0.354,8.97461715499344e-31
PGAM1,5.40318828824764e-35,-0.168898258,0.373,0.569,9.07789664308487e-31
ARPC4,5.43088402593243e-35,-0.04049503,0.446,0.604,9.12442825196908e-31
ATP6V0B,5.53343776215365e-35,-0.067239805,0.266,0.398,9.29672878419434e-31
CHIC2,5.85512949374767e-35,-0.015804723,0.183,0.281,9.83720306244547e-31
TMEM109,6.04230618773111e-35,-0.062158167,0.235,0.352,1.0151678626007e-30
ARF1,6.74699575151061e-35,-0.236432196,0.484,0.711,1.1335627562113e-30
UHMK1,6.75270468212106e-35,-0.052086065,0.206,0.332,1.13452191364316e-30
LGALS1,6.98186798198521e-35,0.2730872,0.551,0.583,1.17302363965334e-30
ABHD14A,7.04658600121288e-35,0.050249059,0.162,0.217,1.18389691406378e-30
RPS28,7.0635961567895e-35,0.468751901,0.997,0.998,1.1867547903022e-30
ATP5PO,7.22443696599302e-35,-0.067162318,0.387,0.552,1.21377765465649e-30
TEX264,8.4916407326714e-35,-0.05876011,0.196,0.309,1.42668055949612e-30
UBE2N,8.56566700928274e-35,-0.246342669,0.161,0.33,1.43911771422959e-30
LRP10,8.7911420437008e-35,-0.139859062,0.192,0.339,1.47699977476217e-30
COX5B,8.93584322879165e-35,-0.049420991,0.422,0.58,1.50131102086929e-30
BAG1,9.35236257487306e-35,-0.075453092,0.153,0.258,1.57129043620442e-30
PPP1R11,9.51684539771696e-35,-0.05872318,0.14,0.234,1.59892519527043e-30
TRAPPC3,9.77292230246417e-35,-0.050021208,0.14,0.232,1.641948676037e-30
MICOS10,1.02719408811098e-34,-0.149621076,0.251,0.417,1.72578878743526e-30
MAF1,1.0407204408038e-34,-0.012571225,0.239,0.356,1.74851441259447e-30
FBXW5,1.07099410696051e-34,-0.23126868,0.292,0.49,1.79937719910434e-30
UBR2,1.0882735520541e-34,-0.017157096,0.138,0.228,1.8284083948061e-30
PSMD9,1.10031479372193e-34,0.030848802,0.186,0.268,1.84863888493221e-30
DHX36,1.14115188908048e-34,-0.267036244,0.17,0.335,1.91724928884412e-30
MYO1G,1.17947720049223e-34,-0.191855055,0.376,0.587,1.98163964454699e-30
H2AFV,1.18741127000325e-34,-0.173687835,0.272,0.451,1.99496967473247e-30
RPAIN,1.32023639717942e-34,-0.265225238,0.108,0.257,2.21812917090114e-30
LFNG,1.32749898557904e-34,-0.448229438,0.055,0.22,2.23033104567134e-30
SYNRG,1.4558093351305e-34,-0.143307101,0.206,0.341,2.44590526395276e-30
ABI1,1.47306970096375e-34,-0.043841374,0.176,0.283,2.4749044045892e-30
RPL23,1.56788694785741e-34,-0.212942631,0.556,0.754,2.63420686109524e-30
MEA1,1.57183081892158e-34,-0.014178545,0.146,0.231,2.64083295887014e-30
C1orf43,1.61354074116278e-34,-0.005855848,0.161,0.243,2.71090979922759e-30
H2AFX,1.62680182886117e-34,-0.358556954,0.111,0.28,2.73318975266964e-30
MPC2,1.7602022132044e-34,-0.004928893,0.167,0.254,2.95731573840471e-30
ANAPC11,1.77444115172084e-34,0.02254606,0.263,0.373,2.98123857900618e-30
ARF5,1.77872878477736e-34,-0.035500662,0.377,0.513,2.98844223130444e-30
RASAL3,1.815617239144e-34,-0.231479781,0.302,0.509,3.05041852348583e-30
SH3GLB1,1.88520121392708e-34,-0.006307539,0.169,0.26,3.16732655951889e-30
CYTIP,1.88779722269034e-34,-0.186592492,0.307,0.494,3.17168811384205e-30
GPAA1,2.02407165315118e-34,0.082419881,0.206,0.271,3.4006427844593e-30
TOMM22,2.04917941563752e-34,-0.094675866,0.195,0.321,3.4428263362126e-30
RASSF5,2.10530383405531e-34,-0.241129394,0.228,0.417,3.53712097159632e-30
SRPK2,2.2400873634036e-34,-0.106921116,0.268,0.424,3.76357077925439e-30
OPTN,2.32150270196747e-34,-0.178048808,0.235,0.401,3.90035668957555e-30
DDX39A,2.32811192083429e-34,-0.290168297,0.178,0.361,3.91146083819369e-30
PDIA6,2.36627901513803e-34,-0.209061137,0.265,0.448,3.97558537333341e-30
PSMC5,2.38173966002506e-34,-0.100594812,0.267,0.411,4.00156080280811e-30
TXNDC12,2.52586133098943e-34,-0.095722574,0.116,0.215,4.24369962219534e-30
ORAI1,2.68546058952693e-34,-0.122684765,0.293,0.467,4.51184233646419e-30
NUCB2,2.72479943560741e-34,-0.031499474,0.205,0.31,4.57793553176401e-30
POMP,2.76461846087552e-34,-0.221538385,0.195,0.364,4.64483547611697e-30
PTPN2,2.79650905316378e-34,-0.140588547,0.124,0.235,4.69841486022046e-30
NUDC,2.8124512561073e-34,-0.096335564,0.174,0.293,4.72519935538588e-30
TAP1,2.87060447124733e-34,-0.327881708,0.307,0.554,4.82290257214263e-30
CDKN1B,3.05343410703049e-34,-0.224496884,0.212,0.388,5.13007464322193e-30
RBM17,3.26041189939155e-34,-0.04881466,0.227,0.357,5.47781803216774e-30
NDUFAB1,3.51260979228053e-34,-0.089665713,0.17,0.294,5.90153571201051e-30
TMBIM4,3.52759444544305e-34,-0.196214764,0.217,0.383,5.92671142778887e-30
PPP6C,3.58866353085503e-34,-0.165786066,0.13,0.254,6.02931359818953e-30
ATP6AP2,3.63717125878344e-34,-0.150192468,0.195,0.339,6.11081143188206e-30
SMARCC1,3.78064889178382e-34,0.043623063,0.188,0.272,6.35186820308599e-30
MAGOH,3.93325359784521e-34,-0.178042714,0.165,0.305,6.60825936973974e-30
PDCD4,3.96637423543644e-34,-0.247951197,0.173,0.328,6.66390535295676e-30
JTB,4.0393640605196e-34,0.153399616,0.419,0.493,6.78653555807897e-30
CCT8,4.31076023488688e-34,-0.211875522,0.147,0.293,7.24250827063345e-30
FBL,4.32747458892928e-34,0.119240105,0.249,0.328,7.27059005686008e-30
RCN2,4.44839565616725e-34,-0.053287232,0.142,0.235,7.47374954192659e-30
HNRNPA1,4.47550308667932e-34,-0.384198663,0.794,0.914,7.51929273592993e-30
NDUFB1,4.70956433037822e-34,0.388258497,0.264,0.237,7.91253903146844e-30
MRPS21,4.92361774771671e-34,-0.139087749,0.257,0.405,8.27217017793884e-30
TPRG1L,5.13836938379341e-34,-0.294002778,0.077,0.216,8.6329744017113e-30
DNMT1,5.21928250792756e-34,0.103769818,0.187,0.253,8.7689165415691e-30
HIST1H1E,5.33054858964632e-34,0.69216011,0.644,0.602,8.95585468546478e-30
SRP72,5.42693807851096e-34,0.074708211,0.173,0.232,9.11779866570626e-30
ATM,5.56937255702614e-34,0.104277545,0.247,0.317,9.35710283305962e-30
ITGB7,5.61073879560347e-34,-0.060522498,0.319,0.464,9.42660225049339e-30
SRSF2,5.9600690792244e-34,-0.600777444,0.406,0.705,1.00135120600049e-29
SERINC3,6.01653555573046e-34,-0.1816884,0.181,0.331,1.01083813871828e-29
DDX3Y,6.0590812288813e-34,-0.134240909,0.149,0.278,1.01798623726435e-29
RGS14,6.47397455555842e-34,-0.188164175,0.124,0.253,1.08769246507937e-29
MED10,6.52964073528372e-34,-0.03517022,0.278,0.406,1.09704493993502e-29
TMEM230,7.02272365090071e-34,-0.056051235,0.194,0.307,1.17988780058783e-29
MRPL33,7.27093979894968e-34,0.11746285,0.199,0.245,1.22159059562154e-29
PGLS,7.47750712007299e-34,0.064983444,0.224,0.299,1.25629597124346e-29
BLOC1S1,7.50134674822531e-34,0.102146222,0.392,0.485,1.26030126716933e-29
RPS13,7.71069652201378e-34,-0.011859101,0.985,0.989,1.29547412266354e-29
PPM1G,7.7480301464974e-34,-0.161600618,0.211,0.373,1.30174654491303e-29
CLEC2B,8.02258902663044e-34,-0.446645339,0.307,0.575,1.34787518236418e-29
TOMM6,8.58077923666549e-34,0.02640014,0.368,0.492,1.44165671955217e-29
TXNL4A,8.60419954430211e-34,-0.079681054,0.306,0.448,1.4455915654382e-29
STK10,8.61283988186382e-34,-0.043116969,0.349,0.506,1.44704322855194e-29
NONO,8.97295363236787e-34,-0.035808284,0.276,0.406,1.50754593977413e-29
STMP1,9.3175138731388e-34,-0.003706259,0.203,0.299,1.56543550582605e-29
CPNE3,9.43933953887539e-34,-0.202637457,0.113,0.246,1.58590343592645e-29
SNX5,9.46552474445098e-34,-0.163321478,0.138,0.28,1.59030281231521e-29
MFF,9.53107961769127e-34,-0.032954704,0.137,0.226,1.60131668656831e-29
LDHB,9.59213654831876e-34,-0.398682888,0.419,0.674,1.61157486148304e-29
TMCO1,9.62016982264954e-34,0.108511156,0.202,0.265,1.61628473190335e-29
NDUFA6,9.96913068003524e-34,0.02452671,0.251,0.345,1.67491364555272e-29
SELPLG,1.00135528179551e-33,0.034197986,0.482,0.628,1.68237700894464e-29
CKLF,1.12821778401165e-33,0.034238904,0.24,0.331,1.89551869891797e-29
DAXX,1.12935124372108e-33,-0.164091326,0.143,0.276,1.89742302457579e-29
SKAP1,1.14633947254822e-33,0.05829956,0.408,0.536,1.92596494782826e-29
AP2M1,1.18795300617466e-33,-0.145086584,0.268,0.426,1.99587984567405e-29
ATRAID,1.21894077247664e-33,0.015961854,0.225,0.321,2.047942391838e-29
SELENOH,1.23112512672354e-33,0.071958079,0.295,0.379,2.06841332540822e-29
ANXA7,1.25316908012381e-33,-0.22556713,0.127,0.275,2.10544937151601e-29
CALM3,1.26453762220452e-33,-0.169599091,0.316,0.501,2.12454965906582e-29
AKNA,1.30947628772206e-33,0.108063816,0.355,0.469,2.20005111100184e-29
SNHG6,1.35148358401426e-33,0.579637238,0.573,0.51,2.27062756950235e-29
CPNE1,1.40289087424192e-33,-0.163412666,0.185,0.326,2.35699695781384e-29
SNRPF,1.40873262999634e-33,0.058864934,0.247,0.333,2.36681169165685e-29
FAM117A,1.4203153631071e-33,-0.50116224,0.189,0.424,2.38627184155623e-29
TECR,1.42608361126488e-33,-0.073342027,0.341,0.502,2.39596307528612e-29
AATF,1.46723039442735e-33,-0.110868479,0.157,0.283,2.46509378567739e-29
SNRK,1.4904481520818e-33,-0.037985469,0.181,0.282,2.50410194031263e-29
ADGRE5,1.51975689202222e-33,-0.096243008,0.344,0.518,2.55334355428653e-29
HNRNPA0,1.57977398959429e-33,-0.301102007,0.404,0.644,2.65417827991737e-29
LPXN,1.60101315474192e-33,-0.174165694,0.162,0.302,2.6898622012819e-29
CALR,1.64619439258213e-33,0.047266081,0.685,0.767,2.76577119897724e-29
HNRNPF,1.6621027314399e-33,-0.38973206,0.32,0.578,2.79249879909217e-29
UQCRFS1,1.70357877410783e-33,-0.051676489,0.269,0.396,2.86218269837856e-29
CCNDBP1,1.73268747333013e-33,-0.269011255,0.171,0.346,2.91108822394195e-29
TWF2,1.78810910417697e-33,-0.158976494,0.209,0.37,3.00420210592773e-29
SHFL,1.84048125859634e-33,-0.154622751,0.201,0.344,3.09219256256772e-29
CCDC124,1.85321484026379e-33,-0.014873388,0.149,0.232,3.11358625312719e-29
HSPE1,1.91397034220302e-33,-0.199161369,0.209,0.37,3.21566157193529e-29
ZNRD1,1.98274878320005e-33,-0.151554059,0.113,0.232,3.3312162306544e-29
NSD3,2.02263350674777e-33,-0.047583259,0.269,0.397,3.39822655468693e-29
FNBP1,2.02801664830866e-33,0.057384912,0.359,0.473,3.40727077082338e-29
THEMIS,2.06027985055757e-33,-0.193288809,0.257,0.428,3.46147617692178e-29
UBE2F,2.13388649800201e-33,-0.017854361,0.213,0.318,3.58514270529318e-29
OTUB1,2.14790779534079e-33,-0.244611131,0.244,0.44,3.60869988695206e-29
DNAJB6,2.18502429857376e-33,-0.17733121,0.22,0.39,3.67105932403377e-29
CLPTM1,2.31031341753698e-33,-0.028079897,0.128,0.217,3.88155757280389e-29
ACTR2,2.36171369050116e-33,-0.174550781,0.344,0.55,3.967915171411e-29
CHMP1A,2.51568135365318e-33,-0.147823706,0.08,0.182,4.2265962422727e-29
ATP5MC3,2.57686061776817e-33,-0.182663093,0.36,0.554,4.32938352391231e-29
SF3B1,2.62696646656893e-33,-0.275121275,0.391,0.633,4.41356636048245e-29
LBR,2.72830836216807e-33,-0.162832885,0.191,0.339,4.58383087927858e-29
CLTB,2.78502723374834e-33,0.006113835,0.173,0.26,4.67912425542058e-29
SRSF9,2.8147914388063e-33,-0.377053043,0.348,0.601,4.72913109633847e-29
NDUFS5,2.81539769046252e-33,-0.060653875,0.397,0.561,4.73014965974609e-29
LEPROTL1,2.90931798107204e-33,-0.125518402,0.194,0.33,4.88794513999914e-29
PXN,3.26527363845338e-33,-0.176592982,0.242,0.414,5.48598623996553e-29
SEC11C,3.33390242698205e-33,0.114262239,0.236,0.294,5.60128946757254e-29
SPN,3.7139544083658e-33,0.067521051,0.385,0.497,6.23981480149538e-29
UBE2S,3.7573866961221e-33,-0.486696557,0.213,0.445,6.31278538815474e-29
SF3A2,3.89848929548107e-33,-0.140928504,0.257,0.418,6.54985186533774e-29
PIP4K2A,3.94875832765421e-33,-0.297988321,0.312,0.537,6.63430886629183e-29
EBP,4.01053825930713e-33,0.043084387,0.135,0.189,6.73810532946192e-29
APBB1IP,4.01469182744035e-33,-0.232796459,0.395,0.623,6.74508373928254e-29
SLC25A28,4.19601624551506e-33,-0.381067216,0.02,0.148,7.04972689408985e-29
LUC7L2,4.70819009963179e-33,-0.057603608,0.186,0.307,7.91023018639137e-29
DPM3,4.72811942590032e-33,0.211503206,0.191,0.211,7.94371344745512e-29
PSMA5,4.76757585014732e-33,-0.239181707,0.173,0.341,8.0100041858325e-29
IMP3,4.95452563064493e-33,-0.271037476,0.172,0.344,8.32409851204655e-29
EWSR1,4.98916075610584e-33,-0.21918301,0.284,0.482,8.38228898633342e-29
SLC44A2,5.04434781277443e-33,-0.311139193,0.183,0.378,8.47500876024232e-29
OCIAD2,5.09878671769257e-33,-0.081802761,0.154,0.258,8.56647156439529e-29
CNPY3,5.1145105211913e-33,-0.09569527,0.213,0.346,8.5928891266535e-29
FOS,5.29080811198039e-33,-0.575295844,0.681,0.836,8.88908670893826e-29
VEGFB,5.49005638340822e-33,-0.334770635,0.076,0.221,9.22384372976416e-29
R3HDM4,5.4921082288346e-33,-0.111023873,0.175,0.302,9.22729103526501e-29
COX8A,5.49393411528986e-33,0.003031375,0.466,0.597,9.2303587070985e-29
PIK3R1,5.74398422806904e-33,0.077075927,0.294,0.397,9.6504679015788e-29
SUMF2,6.03679133972594e-33,-0.14999825,0.135,0.262,1.01424131298736e-28
CLTA,6.05048395605103e-33,-0.146420076,0.142,0.267,1.01654180945613e-28
TCEA1,6.18004529812167e-33,0.020405908,0.364,0.5,1.03830941053742e-28
MAT2B,6.44699691504087e-33,-0.429496414,0.2,0.439,1.08315995169602e-28
IER3IP1,6.63455437119084e-33,-0.002122772,0.163,0.237,1.11467147990377e-28
PITHD1,6.68894163749356e-33,-0.102542624,0.15,0.263,1.12380908451529e-28
ANXA11,6.96070077259492e-33,-0.173546019,0.307,0.495,1.16946733680367e-28
BTG2,7.04922379511214e-33,-0.664446004,0.296,0.555,1.18434008981679e-28
STOML2,7.05114420493586e-33,0.005130495,0.12,0.186,1.18466273787127e-28
SDHD,7.08114930436357e-33,-0.174458979,0.147,0.284,1.18970389462612e-28
PDCD7,7.26690273647678e-33,-0.061925506,0.119,0.209,1.22091232875546e-28
SUPT4H1,7.76142537473585e-33,-0.170231858,0.213,0.364,1.30399707720937e-28
SLC15A4,8.40274761093e-33,-0.364298559,0.102,0.276,1.41174562611235e-28
GRB2,8.85555377570969e-33,-0.144390575,0.266,0.431,1.48782158985699e-28
RPL32,9.04121561559392e-33,0.080773034,0.999,0.998,1.51901463557593e-28
POLR3GL,9.3388108465568e-33,0.0142269,0.237,0.336,1.56901361033001e-28
LAMP1,9.43147789021489e-33,-0.257644986,0.335,0.557,1.584582600335e-28
PAK2,9.76474194627833e-33,-0.040184421,0.311,0.458,1.64057429439422e-28
CDK2AP2,9.84548392811094e-33,0.003977313,0.349,0.464,1.65413975476192e-28
CCDC85B,9.99016241134916e-33,0.13883628,0.388,0.473,1.67844718673077e-28
NGDN,1.01971110481965e-32,-0.119891041,0.118,0.223,1.71321662720749e-28
PRR13,1.08977224950498e-32,0.054019054,0.522,0.641,1.83092635639332e-28
PGK1,1.11314637425582e-32,-0.223672722,0.386,0.6,1.8701972233872e-28
VKORC1,1.12264138082963e-32,-0.026139956,0.13,0.212,1.88614978393186e-28
ARL2BP,1.14256897323599e-32,-0.221477083,0.117,0.26,1.91963013193379e-28
C19orf53,1.14800350701684e-32,0.122196949,0.378,0.467,1.928760692139e-28
LRPAP1,1.15606446219788e-32,0.035833103,0.176,0.256,1.94230390293867e-28
SMARCE1,1.2367413493639e-32,-0.00737552,0.193,0.289,2.07784914106629e-28
STK38,1.26271585923169e-32,-0.182860735,0.264,0.454,2.12148891509517e-28
TERF2IP,1.27388702369218e-32,-0.16197524,0.3,0.47,2.14025758850522e-28
ATP1A1,1.28229859551773e-32,-0.266178113,0.185,0.374,2.15438987032933e-28
SDHA,1.28500501796613e-32,-0.133820834,0.201,0.35,2.15893693068489e-28
SSB,1.33082809057222e-32,-0.057076538,0.221,0.343,2.23592427497039e-28
PSME2,1.35360767104309e-32,-0.131729154,0.448,0.641,2.27419624811949e-28
UBE2I,1.36274519035516e-32,-0.308211029,0.233,0.436,2.28954819431571e-28
CCNL1,1.43700688123799e-32,0.074955143,0.417,0.542,2.41431526116794e-28
DDIT4,1.48170783907198e-32,-0.747844608,0.155,0.425,2.48941734042483e-28
DGUOK,1.49352550379994e-32,-0.059439463,0.202,0.32,2.50927219893429e-28
UQCRH,1.50344107221999e-32,-0.146194948,0.362,0.551,2.52593134543681e-28
GNB1,1.55592276279905e-32,-0.19862446,0.262,0.457,2.61410583377868e-28
DAZAP1,1.57741647115471e-32,-0.199435236,0.203,0.36,2.65021741318703e-28
TMED5,1.67820942349443e-32,-0.084613661,0.152,0.262,2.81955965241299e-28
PARK7,1.68283268512076e-32,-0.135433585,0.374,0.562,2.82732719427139e-28
UBE2D2,1.70457516742723e-32,-0.099628921,0.419,0.597,2.86385673879449e-28
KXD1,1.71269489082348e-32,-0.095950598,0.15,0.261,2.87749868607253e-28
